,Address,Latitude,Longitude
1339,"19849 Kane Ct, Saratoga, CA 95070, USA",37.2849345,-122.0204489
1345,"19993 Karn Cir, Saratoga, CA 95070, USA",37.2855585,-122.0217888
1347,"19981 Karn Cir, Saratoga, CA 95070, USA",37.2856388,-122.0215223
1348,"20024 Puente Ct, Saratoga, CA 95070, USA",37.2859999,-122.0216334
1350,"19576 Kenosha Ct, Saratoga, CA 95070, USA",37.2603404,-122.0152382
1353,"19565 Kenosha Ct, Saratoga, CA 95070, USA",37.2608718,-122.0149717
1355,"18228 Kenyon Ct, Saratoga, CA 95070, USA",37.2903237,-122.0338953
1356,"12315 Julie Ln, Saratoga, CA 95070, USA",37.2905482,-122.0338236
1358,"12324 Julie Ln, Saratoga, CA 95070, USA",37.2906331,-122.0335131
1359,"12316 Julie Ln, Saratoga, CA 95070, USA",37.2907579,-122.0335353
1360,"19360 Kerwin Ranch Ct, Saratoga, CA 95070, USA",37.2715292,-122.0132841
1364,"19389 Kerwin Ranch Ct, Saratoga, CA 95070, USA",37.2718936,-122.0125734
1365,"18873 Dundee Ave, Saratoga, CA 95070, USA",37.2755072,-122.0005146
1367,"13206 Kevin St, Saratoga, CA 95070, USA",37.275762,-122.0002925
1369,"13192 Kevin St, Saratoga, CA 95070, USA",37.2759525,-122.0001593
1370,"20398 Kilbride Ct, Saratoga, CA 95070, USA",37.275459,-122.0303595
1372,"20380 Kilbride Ct, Saratoga, CA 95070, USA",37.2754897,-122.0300708
1373,"20383 Kilbride Ct, Saratoga, CA 95070, USA",37.2759018,-122.0301374
1375,"20206 Kilbride Dr, Saratoga, CA 95070, USA",37.2746549,-122.0266071
1377,"20188 Kilbride Dr, Saratoga, CA 95070, USA",37.2746855,-122.0263185
1378,"20181 Kilbride Dr, Saratoga, CA 95070, USA",37.27511490000001,-122.0261408
1380,"19796 Glen Brae Dr, Saratoga, CA 95070, USA",37.2728842,-122.0188829
1381,"19950 Glen Brae Dr, Saratoga, CA 95070, USA",37.272878,-122.0187805
1382,"19782 Glen Brae Dr, Saratoga, CA 95070, USA",37.27308379999999,-122.0186152
1384,"19768 Glen Brae Dr, Saratoga, CA 95070, USA",37.27323459999999,-122.0184136
1385,"12664 Kinman Ct, Saratoga, CA 95070, USA",37.2850887,-122.0234097
1387,"20020 Karn Cir, Saratoga, CA 95070, USA",37.28532879999999,-122.0232987
1389,"20029 Karn Cir, Saratoga, CA 95070, USA",37.2856156,-122.0227214
1390,"12168 Kirkbrook Dr, Saratoga, CA 95070, USA",37.291511,-122.0267847
1392,"12146 Kirkbrook Dr, Saratoga, CA 95070, USA",37.2917364,-122.0267847
1393,"12130 Marilla Dr, Saratoga, CA 95070, USA",37.29172,-122.0263407
1394,"12128 Marilla Dr, Saratoga, CA 95070, USA",37.29193619999999,-122.0263185
1395,"12219 Kirkdale Dr, Saratoga, CA 95070, USA",37.29066,-122.0296192
1396,"20330 Kirkmont Dr, Saratoga, CA 95070, USA",37.2908458,-122.0294269
1399,"20331 Kirkmont Dr, Saratoga, CA 95070, USA",37.2912025,-122.0291161
1400,"20353 Kirkmont Dr, Saratoga, CA 95070, USA",37.2913757,-122.0293222
1402,"20344 Carol Ln, Saratoga, CA 95070, USA",37.2916217,-122.0291154
1404,"20334 Carol Ln, Saratoga, CA 95070, USA",37.2917258,-122.0289153
1405,"20887 Kittridge Rd, Saratoga, CA 95070, USA",37.244269,-122.0403725
1410,"20198 Knollwood Dr, Saratoga, CA 95070, USA",37.2898565,-122.0268513
1412,"20175 Knollwood Dr, Saratoga, CA 95070, USA",37.29027749999999,-122.0264517
1415,"13424 Kodiac Pl, Saratoga, CA 95070, USA",37.2731252,-122.0025578
1416,"18970 Bonnet Way, Saratoga, CA 95070, USA",37.273294,-122.0022469
1420,"20606 Komina Ave, Saratoga, CA 95070, USA",37.2546561,-122.0339119
1422,"20589 Komina Ave, Saratoga, CA 95070, USA",37.2548798,-122.0333568
1425,"12306 Kosich Ct, Saratoga, CA 95070, USA",37.2886871,-122.0018027
1427,"18900 Kosich Dr, Saratoga, CA 95070, USA",37.2889527,-122.0016695
1429,"12300 Obrad Dr, Saratoga, CA 95070, USA",37.2888584,-122.0013585
1430,"18749 Kosich Dr, Saratoga, CA 95070, USA",37.2890401,-121.999071
1432,"18906 Cabernet Dr, Saratoga, CA 95070, USA",37.2893675,-121.9989822
1433,"18918 Cabernet Dr, Saratoga, CA 95070, USA",37.2893993,-121.9986268
1435,"12320 Kosich Pl, Saratoga, CA 95070, USA",37.2884579,-121.9967612
1437,"12328 Kosich Pl, Saratoga, CA 95070, USA",37.2887637,-121.9964947
1440,"20756 Kreisler Ct, Saratoga, CA 95070, USA",37.286704,-122.0369313
1442,"20740 Kreisler Ct, Saratoga, CA 95070, USA",37.2867347,-122.0366427
1443,"20747 Kreisler Ct, Saratoga, CA 95070, USA",37.2871856,-122.0366427
1445,"12070 Kristy Ln, Saratoga, CA 95070, USA",37.2924335,-122.0115075
1447,"12054 Kristy Ln, Saratoga, CA 95070, USA",37.2926589,-122.0115075
1449,"12038 Kristy Ln, Saratoga, CA 95070, USA",37.2928994,-122.0114426
1450,"20271 La Paloma Ave, Saratoga, CA 95070, USA",37.2594111,-122.0277395
1452,"14361 Lutheria Way, Saratoga, CA 95070, USA",37.2598406,-122.0275619
1455,"13070 La Vista Dr, Saratoga, CA 95070, USA",37.2789837,-122.0171701
1457,"13060 La Vista Dr, Saratoga, CA 95070, USA",37.2792226,-122.0171257
1458,"13033 Via Escuela Ct, Saratoga, CA 95070, USA",37.2791655,-122.0167384
1459,"13015 Via Escuela Ct, Saratoga, CA 95070, USA",37.2794087,-122.0165706
1460,"13958 Lacey Ave, Saratoga, CA 95070, USA",37.2644279,-122.0346002
1462,"13936 Lacey Ave, Saratoga, CA 95070, USA",37.2647553,-122.0345113
1463,"13937 Lynde Ave, Saratoga, CA 95070, USA",37.2648769,-122.0341462
1465,"19616 Ladera Ct, Saratoga, CA 95070, USA",37.2902736,-122.0156823
1467,"19600 Ladera Ct, Saratoga, CA 95070, USA",37.2903807,-122.015327
1469,"19601 Ladera Ct, Saratoga, CA 95070, USA",37.2907513,-122.0155935
1470,"19830 Lanark Ln, Saratoga, CA 95070, USA",37.2734677,-122.019324
1472,"19810 Lanark Ln, Saratoga, CA 95070, USA",37.2737614,-122.0190354
1474,"19790 Lanark Ln, Saratoga, CA 95070, USA",37.2740041,-122.0187911
1475,"19988 Lannoy Ct, Saratoga, CA 95070, USA",37.2669241,-122.0225867
1477,"19971 Lannoy Ct, Saratoga, CA 95070, USA",37.267247,-122.0223048
1480,"12442 Larchmont Ave, Saratoga, CA 95070, USA",37.287349,-122.0153492
1482,"19599 Northampton Dr, Saratoga, CA 95070, USA",37.2877554,-122.0150606
1484,"19589 Northampton Dr, Saratoga, CA 95070, USA",37.2877861,-122.0147719
1490,"4486 Leland Cir, Saratoga, CA 95070, USA",37.2577566,-122.0050539
1491,"14486 Leland Cir, Saratoga, CA 95070, USA",37.2577811,-122.0050222
1493,"14450 Leland Cir, Saratoga, CA 95070, USA",37.25826139999999,-122.0046676
1495,"20637 Leonard Rd, Saratoga, CA 95070, USA",37.27446490000001,-122.0345487
1498,"20615 Leonard Rd, Saratoga, CA 95070, USA",37.2744282,-122.034125
1499,"13201 Paramount Dr, Saratoga, CA 95070, USA",37.2749892,-122.0339119
1500,"20371 Leutar Ct, Saratoga, CA 95070, USA",37.2876927,-122.0299154
1502,"20350 Zorka Ave, Saratoga, CA 95070, USA",37.28792139999999,-122.0295802
1505,"13712 Lexington Ct, Saratoga, CA 95070, USA",37.2690895,-122.0293603
1507,"13700 Lexington Ct, Saratoga, CA 95070, USA",37.2693114,-122.0293364
1508,"13695 Cll Tacuba, Saratoga, CA 95070, USA",37.2694221,-122.0290051
1515,"20276 Williamsburg Ln, Saratoga, CA 95070, USA",37.2835754,-122.0279946
1517,"20254 Williamsburg Ln, Saratoga, CA 95070, USA",37.283578,-122.0276729
1518,"20241 Williamsburg Ln, Saratoga, CA 95070, USA",37.2840147,-122.0277778
1525,"20225 Ljepava Dr, Saratoga, CA 95070, USA",37.2770826,-122.0280281
1528,"20197 Hickory Hill Way, Saratoga, CA 95070, USA",37.277512,-122.0278505
1529,"20169 Ljepava Dr, Saratoga, CA 95070, USA",37.2774204,-122.0274064
1530,"18650 Kosich Dr, Saratoga, CA 95070, USA",37.2875891,-121.9976496
1532,"18651 Kosich Dr, Saratoga, CA 95070, USA",37.2879216,-121.9972942
1535,"12336 Lolly Dr, Saratoga, CA 95070, USA",37.2893866,-121.9966724
1537,"18668 San Palo Ct, Saratoga, CA 95070, USA",37.2897179,-121.9963836
1540,"14081 Loma Rio Dr, Saratoga, CA 95070, USA",37.2638778,-122.0267625
1541,"14075 Loma Rio Dr, Saratoga, CA 95070, USA",37.2639932,-122.0266293
1542,"14069 Loma Rio Dr, Saratoga, CA 95070, USA",37.2640709,-122.0264961
1543,"14063 Loma Rio Dr, Saratoga, CA 95070, USA",37.2641862,-122.0263629
1545,"20600 Lomita Dr, Saratoga, CA 95070, USA",37.2531384,-122.0334506
1548,"14771 Aloha Ave, Saratoga, CA 95070, USA",37.25362519999999,-122.0331023
1550,"19849 Braemar Dr, Saratoga, CA 95070, USA",37.2719476,-122.02019
1552,"19833 Braemar Dr, Saratoga, CA 95070, USA",37.2720024,-122.0199458
1553,"19848 Glen Brae Dr, Saratoga, CA 95070, USA",37.2723811,-122.0199428
1555,"18485 Allendale Ave, Saratoga, CA 95070, USA",37.2670968,-121.99398
1557,"13831 Quito Rd, Saratoga, CA 95070, USA",37.2673142,-121.9936763
1559,"13811 Quito Rd, Saratoga, CA 95070, USA",37.2675194,-121.9935852
1560,"11751 Southwood Dr, Saratoga, CA 95070, USA",37.2970821,-121.9846562
1561,"11741 Southwood Dr, Saratoga, CA 95070, USA",37.29721079999999,-121.9844785
1563,"11731 Southwood Dr, Saratoga, CA 95070, USA",37.2973394,-121.9843008
1565,"12370 Arroyo De Arguello, Saratoga, CA 95070, USA",37.2888881,-122.0360433
1568,"12358 Arroyo De Arguello, Saratoga, CA 95070, USA",37.2892069,-122.0361792
1569,"12401 Green Meadow Ln, Saratoga, CA 95070, USA",37.2889547,-122.0351996
1570,"21315 Lumbertown Ln, Saratoga, CA 95070, USA",37.2561303,-122.046411
1574,"21223 Deepwell Ct, Saratoga, CA 95070, USA",37.25684529999999,-122.0457228
1575,"14330 Lutheria Way, Saratoga, CA 95070, USA",37.259942,-122.0268513
1576,"14320 Lutheria Way, Saratoga, CA 95070, USA",37.2600273,-122.0265761
1578,"14310 Lutheria Way, Saratoga, CA 95070, USA",37.2601528,-122.026403
1580,"18991 Lynbrook Ct, Saratoga, CA 95070, USA",37.290995,-122.0045177
1582,"18971 Lynbrook Ct, Saratoga, CA 95070, USA",37.291234,-122.0042012
1584,"18961 Lynbrook Ct, Saratoga, CA 95070, USA",37.2914487,-122.0041124
1585,"13904 Lynde Ave, Saratoga, CA 95070, USA",37.2657488,-122.0330238
1587,"13896 Lynde Ave, Saratoga, CA 95070, USA",37.26603739999999,-122.0330016
1588,"20526 Lynde Ct, Saratoga, CA 95070, USA",37.265919,-122.0326463
1589,"20532 Deerpark Ct, Saratoga, CA 95070, USA",37.2661942,-122.0326686
1590,"20579 Lynde Ct, Saratoga, CA 95070, USA",37.2654857,-122.0330238
1595,"18575 Aspesi Dr, Saratoga, CA 95070, USA",37.2702011,-121.9952509
1596,"18581 Lyons Ct, Saratoga, CA 95070, USA",37.27043949999999,-121.9950008
1600,"12290 Mabel Ct, Saratoga, CA 95070, USA",37.2893532,-122.0127511
1602,"12278 Mabel Ct, Saratoga, CA 95070, USA",37.2896422,-122.0127272
1603,"12281 Miller Ave, Saratoga, CA 95070, USA",37.289687,-122.0123292
1605,"14300 Maclay Ct, Saratoga, CA 95070, USA",37.2610695,-122.0035745
1609,"18867 10 Acres Rd, Saratoga, CA 95070, USA",37.2617042,-122.0029669
1610,"15240 Madrone Hill Rd, Saratoga, CA 95070, USA",37.2457732,-122.0269691
1614,"15307 Madrone Hill Rd, Saratoga, CA 95070, USA",37.2465924,-122.0264295
1615,"13899 Malcom Ave, Saratoga, CA 95070, USA",37.265896,-122.0377084
1618,"13878 Malcom Ave, Saratoga, CA 95070, USA",37.2662822,-122.0371756
1620,"19964 Mallory Ct, Saratoga, CA 95070, USA",37.27974770000001,-122.0223661
1622,"19959 Mallory Ct, Saratoga, CA 95070, USA",37.2801127,-122.0222773
1623,"19937 Mallory Ct, Saratoga, CA 95070, USA",37.2801312,-122.0219664
1625,"20400 Glen Brae Ct, Saratoga, CA 95070, USA",37.2732438,-122.0300534
1627,"20389 Glen Brae Dr, Saratoga, CA 95070, USA",37.2735433,-122.0297718
1630,"12554 Manor St, Saratoga, CA 95070, USA",37.2881195,-122.0332947
1631,"12554 Manor Ct, Saratoga, CA 95070, USA",37.2881278,-122.0332817
1633,"12391 Saratoga Sunnyvale Rd, Saratoga, CA 95070, USA",37.2881956,-122.0327437
1634,"Saratoga Center Shopping Center, 12361 Saratoga Sunnyvale Rd, Saratoga, CA 95070, USA",37.288743,-122.0328967
1635,"20549 Manor Dr, Saratoga, CA 95070, USA",37.2878924,-122.0338009
1637,"12577 Manor St, Saratoga, CA 95070, USA",37.2881676,-122.033632
1640,"13714 Manteca Way, Saratoga, CA 95070, USA",37.269214,-122.0020026
1642,"13698 Manteca Way, Saratoga, CA 95070, USA",37.269414,-122.0020248
1643,"13695 Fortuna Ct, Saratoga, CA 95070, USA",37.2694497,-122.0014696
1645,"20318 Saratoga-Los Gatos Rd, Saratoga, CA 95070, USA",37.2554036,-122.0289385
1648,"20335 Westcott Dr, Saratoga, CA 95070, USA",37.25600850000001,-122.0285151
1650,"20171 Marilla Ct, Saratoga, CA 95070, USA",37.2922413,-122.0252971
1653,"20159 Marilla Ct, Saratoga, CA 95070, USA",37.2923635,-122.0254525
1655,"12165 Marilla Dr, Saratoga, CA 95070, USA",37.2910589,-122.0258049
1657,"12153 Marilla Dr, Saratoga, CA 95070, USA",37.2913063,-122.025719
1658,"20220 Marilla Ct, Saratoga, CA 95070, USA",37.291365,-122.0252749
1660,"14041 Marilyn Ln, Saratoga, CA 95070, USA",37.2646437,-121.9972054
1662,"14050 Marilyn Ln, Saratoga, CA 95070, USA",37.2648859,-121.9966753
1665,"20570 Marion Rd, Saratoga, CA 95070, USA",37.261951,-122.0336744
1667,"20562 Marion Rd, Saratoga, CA 95070, USA",37.2619826,-122.0334234
1668,"20615 Marion Rd, Saratoga, CA 95070, USA",37.2624043,-122.0336455
1669,"14099 Elvira St, Saratoga, CA 95070, USA",37.2624509,-122.0331792
1670,"18525 Marshall Ln, Saratoga, CA 95070, USA",37.26405889999999,-121.9943403
1672,"18505 Marshall Ln, Saratoga, CA 95070, USA",37.2641793,-121.9939405
1673,"14047 Quito Rd, Saratoga, CA 95070, USA",37.2645068,-121.9938517
1675,"18725 Martha Ave, Saratoga, CA 95070, USA",37.2773342,-121.998005
1677,"18708 McFarland Ave, Saratoga, CA 95070, USA",37.2777138,-121.9978051
1679,"18692 McFarland Ave, Saratoga, CA 95070, USA",37.2777202,-121.9974719
1680,"14760 Masson Ct, Saratoga, CA 95070, USA",37.2585266,-122.0552239
1684,"14831 Pierce Rd, Saratoga, CA 95070, USA",37.259107,-122.0554181
1685,"18876 Masson Terrace Ct, Saratoga, CA 95070, USA",37.2776051,-122.0041568
1687,"18862 Masson Terrace Ct, Saratoga, CA 95070, USA",37.27797390000001,-122.0038681
1689,"18876 Bellgrove Cir, Saratoga, CA 95070, USA",37.2779984,-122.0037733
1690,"18640 Maude Ave, Saratoga, CA 95070, USA",37.2481875,-121.9979161
1693,"18615 Maude Ave, Saratoga, CA 95070, USA",37.2487507,-121.9972942
1695,"20775 Maureen Way, Saratoga, CA 95070, USA",37.293095,-122.0367315
1697,"20755 Maureen Way, Saratoga, CA 95070, USA",37.2931754,-122.0364651
1698,"20724 Prospect Rd, Saratoga, CA 95070, USA",37.2934759,-122.0364651
1700,"12687 McCartysville Pl, Saratoga, CA 95070, USA",37.2851574,-122.0314696
1702,"12679 McCartysville Pl, Saratoga, CA 95070, USA",37.2852244,-122.0312476
1703,"12532 Blue Meadow Ct, Saratoga, CA 95070, USA",37.2855613,-122.0313142
1704,"12549 Sumner Dr, Saratoga, CA 95070, USA",37.2856684,-122.0309589
1705,"13200 McDole St, Saratoga, CA 95070, USA",37.2758088,-121.9990605
1706,"13192 McDole St, Saratoga, CA 95070, USA",37.2759659,-121.99901
1708,"13178 McDole St, Saratoga, CA 95070, USA",37.2761875,-121.9990044
1709,"13179 Paseo Presada, Saratoga, CA 95070, USA",37.2762219,-121.9985158
1710,"18788 McFarland Ave, Saratoga, CA 95070, USA",37.2776579,-121.9994264
1712,"18774 McFarland Ave, Saratoga, CA 95070, USA",37.2776508,-121.9991376
1713,"18775 McFarland Ave, Saratoga, CA 95070, USA",37.2781127,-121.9992265
1714,"18761 McFarland Ave, Saratoga, CA 95070, USA",37.2781178,-121.99896
1715,"16990 McGill Rd, Saratoga, CA 95070, USA",37.2209979,-122.0415492
1720,"20822 Meadow Oak Rd, Saratoga, CA 95070, USA",37.2917791,-122.0374198
1722,"20806 Meadow Oak Rd, Saratoga, CA 95070, USA",37.291834,-122.0371756
1723,"20801 Meadow Oak Rd, Saratoga, CA 95070, USA",37.2923116,-122.0370868
1725,"19382 Melinda Cir, Saratoga, CA 95070, USA",37.29061,-122.011885
1727,"19360 Melinda Cir, Saratoga, CA 95070, USA",37.2907413,-122.0115741
1729,"12150 Kristy Ln, Saratoga, CA 95070, USA",37.2912043,-122.0115963
1730,"18972 Mellon Dr, Saratoga, CA 95070, USA",37.2833377,-122.002469
1732,"18959 Mellon Dr, Saratoga, CA 95070, USA",37.2836352,-122.0019804
1735,"12140 Mellowood Dr, Saratoga, CA 95070, USA",37.2921103,-122.0055337
1736,"12130 Mellowood Dr, Saratoga, CA 95070, USA",37.2922848,-122.0055781
1737,"12123 Brookglen Dr, Saratoga, CA 95070, USA",37.2922816,-122.0050896
1738,"12109 Brookglen Dr, Saratoga, CA 95070, USA",37.2925071,-122.0050896
1740,"20190 Rancho Bella Vista, Saratoga, CA 95070, USA",37.2522405,-122.0246532
1743,"20191 Rancho Bella Vista, Saratoga, CA 95070, USA",37.2526917,-122.0246532
1744,"20181 Rancho Bella Vista, Saratoga, CA 95070, USA",37.2527503,-122.0242091
1745,"20311 Merida Dr, Saratoga, CA 95070, USA",37.2936486,-122.0289163
1746,"20299 Merida Dr, Saratoga, CA 95070, USA",37.2936538,-122.0286498
1749,"1513 Brookvale Dr, San Jose, CA 95129, USA",37.2943353,-122.0283686
1750,"19799 Merribrook Dr, Saratoga, CA 95070, USA",37.270385,-122.0200124
1752,"19797 Merribrook Dr, Saratoga, CA 95070, USA",37.2706239,-122.019968
1753,"19795 Merribrook Dr, Saratoga, CA 95070, USA",37.2709272,-122.0198348
1754,"19794 Merribrook Dr, Saratoga, CA 95070, USA",37.2707327,-122.0193197
1755,"19798 Merribrook Dr, Saratoga, CA 95070, USA",37.2705096,-122.0194082
1759,"19790 Merribrook Dr, Saratoga, CA 95070, USA",37.2709884,-122.0192574
1765,"18697 Aspesi Dr, Saratoga, CA 95070, USA",37.2705667,-121.9967612
1767,"18701 Metler Ct, Saratoga, CA 95070, USA",37.270542,-121.9964314
1768,"18721 Metler Ct, Saratoga, CA 95070, USA",37.271054,-121.9964129
1770,"20900 Michaels Dr, Saratoga, CA 95070, USA",37.2617368,-122.0402837
1774,"20851 Michaels Dr, Saratoga, CA 95070, USA",37.2624894,-122.0395955
1775,"20332 Miljevich Dr, Saratoga, CA 95070, USA",37.2748659,-122.0286498
1776,"20318 Miljevich Dr, Saratoga, CA 95070, USA",37.2750334,-122.0284056
1779,"20278 Kilbride Dr, Saratoga, CA 95070, USA",37.2752641,-122.0281391
1780,"18326 Mill Ct, Saratoga, CA 95070, USA",37.2900084,-122.0344491
1781,"18352 Mill Ct, Saratoga, CA 95070, USA",37.290089,-122.034396
1782,"18567 Mill Ct, Saratoga, CA 95070, USA",37.29018,-122.0342767
1783,"18535 Mill Ct, Saratoga, CA 95070, USA",37.29029860000001,-122.0341102
1785,"19478 Miller Ct, Saratoga, CA 95070, USA",37.288124,-122.0128399
1787,"19445 Miller Ct, Saratoga, CA 95070, USA",37.2885063,-122.012414
1790,"15863 Mina Way, Saratoga, CA 95070, USA",37.2675943,-122.032824
1792,"18581 Petunia Ct, Saratoga, CA 95070, USA",37.2680066,-122.0324625
1795,"19700 Minocqua Ct, Saratoga, CA 95070, USA",37.2603047,-122.0171035
1798,"19701 Minocqua Ct, Saratoga, CA 95070, USA",37.260938,-122.0167482
1800,"15223 Montalvo Heights Dr, Saratoga, CA 95070, USA",37.249376,-122.0339662
1802,"20622 Montalvo Heights Dr, Saratoga, CA 95070, USA",37.2498244,-122.0338548
1804,"20605 Montalvo Heights Dr, Saratoga, CA 95070, USA",37.249605,-122.0333346
1805,"20470 Montalvo Heights Ct, Saratoga, CA 95070, USA",37.2481964,-122.0312816
1807,"20460 Montalvo Heights Dr, Saratoga, CA 95070, USA",37.2482883,-122.0307813
1810,"20560 Montalvo Ln, Saratoga, CA 95070, USA",37.2462212,-122.031403
1812,"20450 Montalvo Ln, Saratoga, CA 95070, USA",37.2464495,-122.0309674
1815,"20415 Montalvo Rd, Saratoga, CA 95070, USA",37.2507535,-122.0305349
1817,"14917 Vine St, Saratoga, CA 95070, USA",37.2511059,-122.0302263
1820,"14930 Montalvo Rd, Saratoga, CA 95070, USA",37.2496661,-122.0282058
1824,"20238 Hill Ave, Saratoga, CA 95070, USA",37.2498586,-122.0273176
1825,"19678 Montauk Dr, Saratoga, CA 95070, USA",37.2639719,-122.0166594
1828,"19643 Montauk Dr, Saratoga, CA 95070, USA",37.2645128,-122.0165484
1830,"19646 Montauk Dr, Saratoga, CA 95070, USA",37.2639595,-122.0162062
1833,"19614 Montauk Dr, Saratoga, CA 95070, USA",37.2640408,-122.0156823
1834,"19611 Montauk Dr, Saratoga, CA 95070, USA",37.2646639,-122.01586
1835,"19120 Monte Vista Dr, Saratoga, CA 95070, USA",37.2446715,-122.0066218
1840,"18754 Montewood Dr, Saratoga, CA 95070, USA",37.243324,-122.0005812
1843,"18692 Montewood Dr, Saratoga, CA 95070, USA",37.2437693,-121.9998663
1850,"18460 Montpere Way, Saratoga, CA 95070, USA",37.267968,-121.9937184
1852,"QUITO and MONTPERE, Saratoga, CA 95070, USA",37.2681917,-121.993366
1854,"Quito & Montpere, Saratoga, CA 95070, USA",37.2684691,-121.9933127
1855,"13158 Montrose St, Saratoga, CA 95070, USA",37.2764271,-122.0022025
1856,"13144 Montrose St, Saratoga, CA 95070, USA",37.2766527,-122.0022025
1858,"13145 Heath St, Saratoga, CA 95070, USA",37.2766495,-122.0017139
1859,"13131 Heath St, Saratoga, CA 95070, USA",37.2768871,-122.0017361
1860,"13875 Saratoga Ave, Saratoga, CA 95070, USA",37.2669818,-122.0210782
1862,"13855 Saratoga Ave, Saratoga, CA 95070, USA",37.2671264,-122.020723
1865,"19600 Moray Ct, Saratoga, CA 95070, USA",37.2730445,-122.0170129
1867,"19575 Braemar Ct, Saratoga, CA 95070, USA",37.2733432,-122.0166816
1870,"21475 Mt Eden Ct, Saratoga, CA 95070, USA",37.2651441,-122.051929
1874,"21450 Mt Eden Ct, Saratoga, CA 95070, USA",37.2653879,-122.0509175
1875,"19090 Portos Dr, Saratoga, CA 95070, USA",37.2704652,-122.0056595
1877,"19091 Portos Dr, Saratoga, CA 95070, USA",37.2707585,-122.0051118
1880,"13582 Myren Dr, Saratoga, CA 95070, USA",37.2710961,-122.0044899
1883,"13571 Myren Dr, Saratoga, CA 95070, USA",37.2715523,-122.0042234
1884,"13561 Myren Dr, Saratoga, CA 95070, USA",37.27147009999999,-122.0039347
1885,"12601 Plymouth Dr, Saratoga, CA 95070, USA",37.2859319,-122.0148907
1888,"12591 Plymouth Dr, Saratoga, CA 95070, USA",37.2862039,-122.0149717
1889,"12590 Plymouth Dr, Saratoga, CA 95070, USA",37.28616969999999,-122.0141501
1890,"20399 Merida Dr, Saratoga, CA 95070, USA",37.2937124,-122.0301374
1892,"20377 Merida Dr, Saratoga, CA 95070, USA",37.2936827,-122.0298039
1893,"7151 Brisbane Ct, San Jose, CA 95129, USA",37.2942809,-122.0296612
1895,"14320 Saratoga Sunnyvale Rd #4, Saratoga, CA 95070, USA",37.2606997,-122.031438
1897,"20440 Arbeleche Ln, Saratoga, CA 95070, USA",37.2609135,-122.0310478
1900,"19601 Needham Ln, Saratoga, CA 95070, USA",37.2843506,-122.0153003
1902,"12695 Plymouth Dr, Saratoga, CA 95070, USA",37.2846524,-122.0148829
1905,"19296 Shubert Dr, Saratoga, CA 95070, USA",37.281909,-122.0096837
1907,"19277 Shubert Dr, Saratoga, CA 95070, USA",37.2821511,-122.0094645
1909,"19261 Shubert Dr, Saratoga, CA 95070, USA",37.2821079,-122.0091092
1910,"19750 Northampton Dr, Saratoga, CA 95070, USA",37.2879255,-122.0179251
1912,"19723 Northampton Dr, Saratoga, CA 95070, USA",37.2883574,-122.0176142
1915,"20752 Norada Ct, Saratoga, CA 95070, USA",37.2894416,-122.0371978
1917,"20753 Norada Ct, Saratoga, CA 95070, USA",37.2898709,-122.0370202
1920,"12540 Northampton Ct, Saratoga, CA 95070, USA",37.28672350000001,-122.010842
1921,"12528 Northampton Ct, Saratoga, CA 95070, USA",37.2869371,-122.0107303
1924,"12501 Titus Ave, Saratoga, CA 95070, USA",37.2872467,-122.0102639
1925,"19568 Northampton Dr, Saratoga, CA 95070, USA",37.2873696,-122.0142833
1927,"19567 Northampton Dr, Saratoga, CA 95070, USA",37.2877709,-122.0142611
1928,"19545 Northampton Dr, Saratoga, CA 95070, USA",37.2877531,-122.0138836
1930,"15261 Norton Rd, Saratoga, CA 95070, USA",37.24639,-122.036573
1935,"14401 Nutwood Ln, Saratoga, CA 95070, USA",37.2590979,-122.0186135
1939,"19759 Douglass Ln, Saratoga, CA 95070, USA",37.2597198,-122.0175476
1940,"19171 Oahu Ln, Saratoga, CA 95070, USA",37.2712548,-122.0086428
1942,"19151 Oahu Ln, Saratoga, CA 95070, USA",37.271551,-122.0082209
1945,"20571 Oak Creek Ln, Saratoga, CA 95070, USA",37.2914821,-122.0335471
1946,"20563 Oak Creek Ln, Saratoga, CA 95070, USA",37.2915531,-122.0334006
1947,"20555 Oak Creek Ln, Saratoga, CA 95070, USA",37.2916441,-122.0332806
1948,"20551 Oak Creek Ln, Saratoga, CA 95070, USA",37.2917285,-122.0332352
1950,"13871 River Ranch Cir, Saratoga, CA 95070, USA",37.2663847,-122.0254131
1952,"13861 River Ranch Cir, Saratoga, CA 95070, USA",37.2665872,-122.0254451
1953,"13860 River Ranch Cir, Saratoga, CA 95070, USA",37.2667025,-122.0248922
1955,"14475 Oak Pl, Saratoga, CA 95070, USA",37.2581426,-122.0290213
1957,"20300 Orchard Rd, Saratoga, CA 95070, USA",37.2584881,-122.0286914
1960,"14603 Oak St, Saratoga, CA 95070, USA",37.2560304,-122.0339688
1962,"14597 Oak St, Saratoga, CA 95070, USA",37.2562389,-122.0337436
1963,"14593 Oak St, Saratoga, CA 95070, USA",37.2563209,-122.0336476
1964,"14589 Oak St, Saratoga, CA 95070, USA",37.2564019,-122.0335546
1965,"19814 Oakhaven Dr, Saratoga, CA 95070, USA",37.291066,-122.0200346
1966,"19808 Oakhaven Dr, Saratoga, CA 95070, USA",37.2910712,-122.0197681
1969,"19805 Oakhaven Dr, Saratoga, CA 95070, USA",37.2916724,-122.0197681
1970,"13050 Oakwood Ct, Saratoga, CA 95070, USA",37.2781704,-122.0326463
