,Address,Latitude,Longitude
998,"4914 Tenor Ct, Fremont, CA 94538, USA",37.5199115,-121.9777476
999,"5560 Boscell Common, Fremont, CA 94538, USA",37.507482,-121.976033
1002,"5700 Boscell Common, Fremont, CA 94538, USA",37.506197,-121.9781034
1004,"5680 Boscell Common, Fremont, CA 94538, USA",37.506404,-121.977713
1005,"43947 Boston Ct, Fremont, CA 94539, USA",37.5213602,-121.9213725
1008,"205 Boston Fern Common, Fremont, CA 94539, USA",37.4629256,-121.9151364
1009,"119 Kato Rd, Fremont, CA 94539, USA",37.463061,-121.9150437
1010,"48811 Kato Rd, Fremont, CA 94538, USA",37.463093,-121.9148758
1011,"3731 Boswell Terrace, Fremont, CA 94536, USA",37.5547083,-121.9954619
1012,"3720 Boswell Terrace, Fremont, CA 94536, USA",37.5549238,-121.9953065
1013,"3730 Boswell Terrace, Fremont, CA 94536, USA",37.5549058,-121.9952731
1014,"38500 Botany Green, Fremont, CA 94536, USA",37.5606654,-121.9818352
1016,"38512 Botany Green, Fremont, CA 94536, USA",37.5606053,-121.9817241
1020,"502 Rock Ave, Fremont, CA 94536, USA",37.5798734,-121.9956188
1022,"36108 Rock Common, Fremont, CA 94536, USA",37.580065,-121.9952754
1023,"44204 Bowers Ct, Fremont, CA 94539, USA",37.5183962,-121.9196948
1025,"222 Brunswick Pl, Fremont, CA 94539, USA",37.5186398,-121.9195408
1026,"34768 Bowie Common, Fremont, CA 94555, USA",37.5641442,-122.0438812
1027,"34769 Monaco Common, Fremont, CA 94555, USA",37.5643292,-122.0436647
1029,"34104 Chamberlain Terrace, Fremont, CA 94555, USA",37.5768889,-122.038221
1030,"34124 Chamberlain Terrace, Fremont, CA 94555, USA",37.576991,-122.038156
1031,"34164 Chamberlain Terrace, Fremont, CA 94555, USA",37.5771027,-122.0380599
1032,"3996 Boxstead Common, Fremont, CA 94555, USA",37.5766747,-122.0436609
1033,"3992 Boxstead Common, Fremont, CA 94555, USA",37.5767459,-122.0436084
1034,"3932 Boxstead Common, Fremont, CA 94555, USA",37.5768489,-122.0434205
1035,"2089 Boxwood Way, Fremont, CA 94539, USA",37.5096188,-121.9347174
1037,"2087 Boxwood Way, Fremont, CA 94539, USA",37.5096778,-121.9344833
1038,"41400 Boyce Rd, Fremont, CA 94538, USA",37.5084852,-121.9864371
1039,"41440 Boyce Rd, Fremont, CA 94538, USA",37.5085827,-121.9863725
1041,"4118 Boyle Dr, Fremont, CA 94536, USA",37.5669861,-122.0284056
1042,"34577 Tampico Rd, Fremont, CA 94536, USA",37.5671998,-122.0283038
1044,"46598 Bradley Ct, Fremont, CA 94539, USA",37.4927463,-121.9222652
1045,"46580 Bradley Ct, Fremont, CA 94539, USA",37.4929585,-121.9221775
1047,"46855 Bradley St, Fremont, CA 94539, USA",37.490658,-121.9227992
1049,"46858 Bradley St, Fremont, CA 94539, USA",37.490817,-121.9223727
1050,"46700 Lakeview Blvd, Fremont, CA 94538, USA",37.4827774,-121.9380602
1053,"1221 Brahms Terrace, Fremont, CA 94538, USA",37.5580578,-121.9678847
1056,"5127 Brandin Ct, Fremont, CA 94538, USA",37.5027898,-121.9660356
1058,"5121 Brandin Ct, Fremont, CA 94538, USA",37.5030191,-121.9660185
1059,"4268 Brantwood Ct, Fremont, CA 94538, USA",37.5199376,-121.9611735
1062,"Braun St, Fremont, CA 94538, USA",37.5032971,-121.9739289
1065,"3501 Braxton Common, Fremont, CA 94538, USA",37.546249,-121.9762708
1067,"3543 Dayton Common, Fremont, CA 94538, USA",37.546538,-121.976014
1068,"37724 Brayton St, Fremont, CA 94536, USA",37.5423372,-122.0130842
1070,"37747 Alta Ct, Fremont, CA 94536, USA",37.5426439,-122.0128134
1071,"5030 Brett Ct, Fremont, CA 94538, USA",37.5262294,-121.9820913
1072,"5022 Brett Ct, Fremont, CA 94538, USA",37.5263806,-121.9820248
1074,"5032 Brian Ct, Fremont, CA 94538, USA",37.5258054,-121.9812355
1076,"40329 Landon Ave, Fremont, CA 94538, USA",37.5260999,-121.9808801
1077,"46411 Briar Pl, Fremont, CA 94539, USA",37.4958752,-121.9197838
1080,"504 Briarton Terrace, Fremont, CA 94536, USA",37.5680697,-121.9744828
1081,"517 Briarton Terrace, Fremont, CA 94536, USA",37.5681173,-121.9745691
1082,"518 Avington Terrace, Fremont, CA 94536, USA",37.5682245,-121.9745625
1083,"45730 Bridgeport Dr, Fremont, CA 94539, USA",37.5016261,-121.9243672
1084,"45738 Bridgeport Dr, Fremont, CA 94539, USA",37.5016325,-121.9242489
1086,"45819 Bridgeport Pl, Fremont, CA 94539, USA",37.4999975,-121.9233332
1088,"45824 Bridgeport Pl, Fremont, CA 94539, USA",37.5003337,-121.9229597
1089,"1480 Hardy Pl, Fremont, CA 94536, USA",37.5651366,-121.9828849
1091,"1456 Hardy Pl, Fremont, CA 94536, USA",37.5652455,-121.9824794
1092,"34432 Bridgewater Pl, Fremont, CA 94555, USA",37.5784587,-122.034652
1093,"34431 Helston Pl, Fremont, CA 94555, USA",37.5786223,-122.0344793
1098,"37902 Bright Common, Fremont, CA 94536, USA",37.5602583,-121.9947179
1100,"Paseo Padre Pkwy:Peralta Blvd, Fremont, CA 94536, USA",37.5605345,-121.9945225
1101,"43043 Brighton Common, Fremont, CA 94538, USA",37.5190099,-121.9535572
1103,"43003 Brighton Common, Fremont, CA 94538, USA",37.5190852,-121.953296
1104,"47706 Briles Ct, Fremont, CA 94539, USA",37.4794152,-121.9194624
1106,"47707 Ansel Ct, Fremont, CA 94539, USA",37.4795207,-121.9191062
1107,"34158 Brindisi Terrace, Fremont, CA 94555, USA",37.5605392,-122.0615535
1108,"34161 Torino Terrace, Fremont, CA 94555, USA",37.560673,-122.06133
1110,"1952 Briscoe Terrace, Fremont, CA 94539, USA",37.541455,-121.949356
1111,"1942 Briscoe Terrace, Fremont, CA 94539, USA",37.5414687,-121.9492886
1113,"507 Bristle Grass Terrace, Fremont, CA 94539, USA",37.4622037,-121.9158091
1114,"48949 Air Fern Common, Fremont, CA 94539, USA",37.4623199,-121.9155543
1115,"48943 Tree Fern Common, Fremont, CA 94539, USA",37.462399,-121.9155802
1116,"320 Britto Terrace, Fremont, CA 94539, USA",37.5564243,-121.943978
1119,"35233 Britton Hill Terrace, Fremont, CA 94536, USA",37.5883538,-122.0015486
1120,"35242 Britton Hill Terrace, Fremont, CA 94536, USA",37.5884587,-122.0014624
1121,"157 Black Mountain Cir, Fremont, CA 94536, USA",37.5886087,-122.0012402
1122,"40864 Townsend Terrace, Fremont, CA 94538, USA",37.5329084,-121.9671318
1124,"4109 Broadmoor Common, Fremont, CA 94538, USA",37.5332219,-121.967054
1125,"2686 Bailey Ct, Fremont, CA 94536, USA",37.5589113,-121.9859853
1128,"5042 Bronte Ct, Fremont, CA 94538, USA",37.5252337,-121.9805144
1129,"5034 Bronte Ct, Fremont, CA 94538, USA",37.5253919,-121.9803887
1131,"101 Brook Terrace, Fremont, CA 94538, USA",37.51120940000001,-121.9597117
1132,"97 Brook Terrace, Fremont, CA 94538, USA",37.5112909,-121.9597756
1133,"104 Brook Terrace, Fremont, CA 94538, USA",37.51145959999999,-121.9594646
1134,"3431 Brookmill Ct, Fremont, CA 94536, USA",37.5742892,-122.0281454
1136,"3429 Brookmill Ct, Fremont, CA 94536, USA",37.5746351,-122.0279869
1140,"35625 Brookvale Ct, Fremont, CA 94536, USA",37.5717363,-122.0214644
1142,"35602 Brookvale Ct, Fremont, CA 94536, USA",37.5720652,-122.0211873
1143,"4333 Brookwood Ave, Fremont, CA 94538, USA",37.5268285,-121.9636283
1144,"4325 Brookwood Ave, Fremont, CA 94538, USA",37.5268774,-121.9634411
1145,"4316 Carol Ave, Fremont, CA 94538, USA",37.5271411,-121.9635049
1146,"5254 Brophy Dr, Fremont, CA 94536, USA",37.5345193,-122.0030897
1147,"5238 Brophy Dr, Fremont, CA 94536, USA",37.5347029,-122.0029585
1149,"702 Brown Rd, Fremont, CA 94539, USA",37.4944935,-121.9288578
1152,"2955 Bruce Dr, Fremont, CA 94539, USA",37.5319945,-121.9482434
1153,"2937 Bruce Dr, Fremont, CA 94539, USA",37.5320165,-121.9479568
1155,"39625 Bruning St, Fremont, CA 94538, USA",37.532126,-121.9885476
1157,"39628 Bruning St, Fremont, CA 94538, USA",37.5324193,-121.9882038
1158,"225 Brunswick Pl, Fremont, CA 94539, USA",37.5190463,-121.9193327
1161,"260 Bryant Ct, Fremont, CA 94539, USA",37.5259468,-121.9206842
1163,"43670 Bryant St, Fremont, CA 94539, USA",37.5262062,-121.9204371
1164,"43518 Bryant St, Fremont, CA 94539, USA",37.5294857,-121.9215108
1165,"43512 Bryant St, Fremont, CA 94539, USA",37.5296238,-121.9215485
1166,"43500 Bryant St, Fremont, CA 94539, USA",37.5297748,-121.9214219
1167,"221 Bryant Cmn, Fremont, CA 94539, USA",37.5341706,-121.9227554
1169,"260 Bryant Cmn, Fremont, CA 94539, USA",37.5344189,-121.9228332
1170,"4869 Bryce Canyon Park Dr, Fremont, CA 94538, USA",37.5204715,-121.9702839
1171,"4857 Bryce Canyon Park Dr, Fremont, CA 94538, USA",37.52049969999999,-121.9701284
1172,"42356 Greenbrier Park Dr, Fremont, CA 94538, USA",37.5207767,-121.9700173
1173,"5510 Buchanan Pl, Fremont, CA 94538, USA",37.5286283,-121.9958407
1174,"5494 Buchanan Pl, Fremont, CA 94538, USA",37.5287643,-121.9957611
1175,"5478 Buchanan Pl, Fremont, CA 94538, USA",37.52888,-121.9956304
1176,"156 Buck Ct, Fremont, CA 94539, USA",37.50925900000001,-121.918609
1178,"193 Rabbit Ct, Fremont, CA 94539, USA",37.5095662,-121.9184301
1179,"38764 Buckboard Common, Fremont, CA 94536, USA",37.5637421,-121.970706
1181,"38745 Stonington Terrace, Fremont, CA 94536, USA",37.5640204,-121.9705283
1182,"43635 Monarch Terrace, Fremont, CA 94538, USA",37.5131352,-121.9526398
1185,"5434 Buckner Terrace, Fremont, CA 94555, USA",37.5626401,-122.0594871
1186,"5428 Buckner Terrace, Fremont, CA 94555, USA",37.5628028,-122.0593213
1188,"32807 Bucks Lake Ln, Fremont, CA 94555, USA",37.5881256,-122.0566393
1190,"32806 Bucks Lake Ln, Fremont, CA 94555, USA",37.5885045,-122.0563779
1191,"39135 Bud Ct, Fremont, CA 94538, USA",37.5400699,-121.9928569
1194,"43625 Buckeye Terrace, Fremont, CA 94538, USA",37.5138,-121.952416
1197,"4212 Bullard St, Fremont, CA 94538, USA",37.53592039999999,-121.9696841
1199,"4162 Bullard St, Fremont, CA 94538, USA",37.5362015,-121.9693731
1200,"243 Bunch Grass Terrace, Fremont, CA 94539, USA",37.4625486,-121.915043
1201,"153 Gamma Grass Terrace, Fremont, CA 94539, USA",37.4626611,-121.9148778
1202,"149 Gamma Grass Terrace, Fremont, CA 94539, USA",37.4626838,-121.9148044
1203,"43971 Boscell Rd, Fremont, CA 94538, USA",37.4987591,-121.9709856
1206,"325 Mowry Ave, Fremont, CA 94536, USA",37.5689943,-121.9711635
1209,"38499 Burdette Cmn, Fremont, CA 94536, USA",37.56139,-121.981323
1210,"38483 Burdette Cmn, Fremont, CA 94536, USA",37.56146400000001,-121.981268
1211,"38525 Burdette St, Fremont, CA 94536, USA",37.5616406,-121.9811074
1212,"38510 Burdette St, Fremont, CA 94536, USA",37.5619805,-121.9807394
1214,"38480 Burdette St, Fremont, CA 94536, USA",37.5621763,-121.980756
1215,"4302 Burke Way, Fremont, CA 94536, USA",37.545788,-121.9948867
1217,"38802 Emrol Ave, Fremont, CA 94536, USA",37.5461362,-121.994643
1218,"4345 Burney Way, Fremont, CA 94538, USA",37.5375502,-121.9809245
1219,"4341 Burney Way, Fremont, CA 94538, USA",37.5377028,-121.9807912
1220,"4337 Burney Way, Fremont, CA 94538, USA",37.537842,-121.9807023
1221,"75 Burnham Pl, Fremont, CA 94539, USA",37.5628473,-121.9577761
1222,"87 Burnham Pl, Fremont, CA 94539, USA",37.5629009,-121.9575983
1224,"5344 Burnside Ct, Fremont, CA 94536, USA",37.534368,-122.006733
1225,"5332 Burnside Ct, Fremont, CA 94536, USA",37.5345581,-122.0065997
1227,"39897 Burr Ave, Fremont, CA 94538, USA",37.531288,-121.9830488
1229,"39914 Burr Ave, Fremont, CA 94538, USA",37.5315355,-121.982546
1230,"3889 Burton Common, Fremont, CA 94536, USA",37.5542756,-121.9971705
1231,"3843 Burton Common, Fremont, CA 94536, USA",37.554494,-121.9970237
1233,"4221 Business Center Dr, Fremont, CA 94538, USA",37.5059652,-121.9537744
1235,"4201 Business Center Dr, Fremont, CA 94538, USA",37.50635,-121.9536507
1236,"3495 Warwick Rd, Fremont, CA 94555, USA",37.575826,-122.0317335
1237,"3485 Warwick Rd, Fremont, CA 94555, USA",37.5759151,-122.0315398
1239,"4462 Bush Cir, Fremont, CA 94538, USA",37.5153621,-121.9604225
1241,"4384 Crestwood St, Fremont, CA 94538, USA",37.5156302,-121.9601756
1242,"4461 Bush Cir, Fremont, CA 94538, USA",37.5149395,-121.9601194
1243,"4457 Bush Cir, Fremont, CA 94538, USA",37.5149446,-121.9599496
1245,"5603 Don Way, Fremont, CA 94538, USA",37.51691539999999,-121.9756154
1246,"5611 Don Way, Fremont, CA 94538, USA",37.516957,-121.9754155
1248,"3507 Buttonwood Terrace, Fremont, CA 94536, USA",37.561696,-122.004816
1249,"3518 Pepperwood Terrace, Fremont, CA 94536, USA",37.5617999,-122.0048223
1251,"38064 Buxton Common, Fremont, CA 94536, USA",37.5562053,-121.9958062
1252,"38025 Dundee Common, Fremont, CA 94536, USA",37.55643269999999,-121.9956729
1253,"38027 Dundee Common, Fremont, CA 94536, USA",37.5563847,-121.9955841
1254,"38024 Dundee Common, Fremont, CA 94536, USA",37.5569937,-121.9957062
1255,"38001 Dover Common, Fremont, CA 94536, USA",37.5571845,-121.9955397
1257,"35537 Cabral Dr, Fremont, CA 94536, USA",37.5599292,-122.0338437
1260,"35000 Cabrillo Ct, Fremont, CA 94536, USA",37.56618820000001,-122.0356564
1262,"35033 Vincente Ct, Fremont, CA 94536, USA",37.5663928,-122.0353732
1263,"36223 Cabrillo Dr, Fremont, CA 94536, USA",37.5569896,-122.0252632
1265,"4592 El Cajon Ave, Fremont, CA 94536, USA",37.5572408,-122.0249841
1266,"4686 Devonshire Common, Fremont, CA 94536, USA",37.5520392,-122.0175483
1267,"4670 Devonshire Common, Fremont, CA 94536, USA",37.55224279999999,-122.017481
1268,"4612 Devonshire Common, Fremont, CA 94536, USA",37.55233399999999,-122.017278
1269,"2218 Cactus St, Fremont, CA 94539, USA",37.5130907,-121.9335783
1270,"2212 Cactus St, Fremont, CA 94539, USA",37.513183,-121.9333339
1272,"3665 Cade Dr, Fremont, CA 94536, USA",37.57467920000001,-122.0270778
1274,"35090 Spender Ct, Fremont, CA 94536, USA",37.574969,-122.0267625
1275,"41252 Mission Blvd, Fremont, CA 94539, USA",37.549298,-121.935729
1278,"4091 Lorenzo Terrace, Fremont, CA 94536, USA",37.565334,-122.024526
1279,"4077 Lorenzo Terrace, Fremont, CA 94536, USA",37.5654235,-122.0244422
1280,"4067 Lorenzo Terrace, Fremont, CA 94536, USA",37.5655439,-122.0243534
1284,"3192 Cadman Rd, Fremont, CA 94538, USA",37.5416181,-121.9639461
1285,"3162 Cadman Rd, Fremont, CA 94538, USA",37.5417482,-121.9637747
1286,"3142 Cadman Rd, Fremont, CA 94538, USA",37.5418258,-121.9636414
1287,"5059 Hutton St, Fremont, CA 94538, USA",37.5264707,-121.9835012
1288,"5051 Hutton St, Fremont, CA 94538, USA",37.5266059,-121.9833976
1289,"5037 Hutton St, Fremont, CA 94538, USA",37.5267619,-121.9832662
1290,"4454 Cahill St, Fremont, CA 94538, USA",37.5324859,-121.971705
1291,"4446 Cahill St, Fremont, CA 94538, USA",37.5325709,-121.9715816
1292,"4438 Cahill St, Fremont, CA 94538, USA",37.5327196,-121.9715005
1293,"161 Whitney Pl, Fremont, CA 94539, USA",37.47029010000001,-121.9197995
1296,"4740 Calaveras Ave, Fremont, CA 94538, USA",37.5375408,-121.9922525
1298,"4700 Calaveras Ave, Fremont, CA 94538, USA",37.5378127,-121.9917861
1299,"3032 Calcott Ct, Fremont, CA 94555, USA",37.5816788,-122.0309367
1301,"34403 Locke Ave, Fremont, CA 94555, USA",37.5820214,-122.0306703
1302,"34606 Calcutta Dr, Fremont, CA 94555, USA",37.5746867,-122.0353222
1303,"34608 Calcutta Dr, Fremont, CA 94555, USA",37.5747504,-122.0352768
1304,"34620 Calcutta Dr, Fremont, CA 94555, USA",37.5747141,-122.0351463
1305,"42775 Caldas Ct, Fremont, CA 94539, USA",37.5297468,-121.9403116
1307,"42765 Caldas Ct, Fremont, CA 94539, USA",37.5299463,-121.9403338
1308,"5427 Ontario Common, Fremont, CA 94555, USA",37.5597958,-122.0530227
1309,"5421 Ontario Common, Fremont, CA 94555, USA",37.5598328,-122.0529287
1310,"5397 Ontario Common, Fremont, CA 94555, USA",37.55994820000001,-122.0526797
1311,"34443 Calgary Terrace, Fremont, CA 94555, USA",37.5597826,-122.0542028
1313,"34428 Calgary Terrace, Fremont, CA 94555, USA",37.5601012,-122.0538921
1314,"33473 Caliban Dr, Fremont, CA 94555, USA",37.5748443,-122.058043
1316,"33508 Trinculo Ln, Fremont, CA 94555, USA",37.5751854,-122.0578433
1317,"40573 Calido Pl, Fremont, CA 94539, USA",37.54447469999999,-121.9514489
1319,"40828 Calido Pl, Fremont, CA 94539, USA",37.5447552,-121.9512031
1320,"40607 Caliente Way, Fremont, CA 94539, USA",37.5530141,-121.9468956
1322,"40606 Caliente Way, Fremont, CA 94539, USA",37.55321410000001,-121.9463824
1323,"571 Calistoga Cir, Fremont, CA 94536, USA",37.5866891,-122.0038325
1324,"565 Calistoga Cir, Fremont, CA 94536, USA",37.5867815,-122.0037484
1325,"559 Calistoga Cir, Fremont, CA 94536, USA",37.5868342,-122.003613
1326,"25 Calle Amigo Dr, Fremont, CA 94539, USA",37.5631519,-121.9587536
1327,"35 Calle Amigo Dr, Fremont, CA 94539, USA",37.5632429,-121.9585759
1328,"45 Calle Amigo Dr, Fremont, CA 94539, USA",37.5633954,-121.9584426
1329,"22 Callery Ct, Fremont, CA 94539, USA",37.5475565,-121.9346996
1330,"34 Callery Ct, Fremont, CA 94539, USA",37.5477452,-121.9344401
1332,"2820 Calvin Ct, Fremont, CA 94536, USA",37.5582613,-121.9881514
1334,"2804 Parkside Dr, Fremont, CA 94536, USA",37.5586656,-121.9879658
1335,"34782 Calypso Common, Fremont, CA 94555, USA",37.5665819,-122.0398953
1336,"4413 Calypso Terrace, Fremont, CA 94555, USA",37.5666543,-122.0396655
1338,"4465 Calypso Terrace, Fremont, CA 94555, USA",37.5670459,-122.0378638
1339,"4469 Calypso Terrace, Fremont, CA 94555, USA",37.5671431,-122.0376973
1340,"4473 Calypso Terrace, Fremont, CA 94555, USA",37.5672635,-122.0376241
1341,"669 Praderia Cir, Fremont, CA 94539, USA",37.52039600000001,-121.9236747
1342,"649 Praderia Cir, Fremont, CA 94539, USA",37.5203762,-121.9236021
1344,"42055 Cam Santa Barbara, Fremont, CA 94539, USA",37.5423826,-121.9316091
1346,"42039 Cam Santa Barbara, Fremont, CA 94539, USA",37.5425853,-121.9317116
1347,"4690 Cambio Ct, Fremont, CA 94536, USA",37.5551267,-122.0229397
1348,"4682 Cambio Ct, Fremont, CA 94536, USA",37.5552456,-122.0227513
1349,"4674 Cambio Ct, Fremont, CA 94536, USA",37.5553263,-122.0226238
1350,"4462 Cambria St, Fremont, CA 94538, USA",37.5396552,-121.9878055
1351,"4454 Cambria St, Fremont, CA 94538, USA",37.5397933,-121.987685
1352,"4446 Cambria St, Fremont, CA 94538, USA",37.5399073,-121.9876333
1353,"3813 Cambridge Ct, Fremont, CA 94536, USA",37.5616731,-121.9881145
1354,"38120 Cambridge Ct, Fremont, CA 94536, USA",37.5617666,-121.9879431
1355,"38116 Cambridge Ct, Fremont, CA 94536, USA",37.561921,-121.987824
1356,"40930 Camero Pl, Fremont, CA 94539, USA",37.5459146,-121.9465809
1357,"40951 Chiltern Dr, Fremont, CA 94539, USA",37.546081,-121.9464
1359,"1200 Camero Way, Fremont, CA 94539, USA",37.54567290000001,-121.9488886
1361,"40906 Durillo Dr, Fremont, CA 94539, USA",37.5457654,-121.9484364
1362,"1873 Cameron Hills Ct, Fremont, CA 94539, USA",37.5185365,-121.9336672
1364,"1856 Cameron Hills Ct, Fremont, CA 94539, USA",37.5187935,-121.9333117
1365,"1817 Cameron Hills Ct, Fremont, CA 94539, USA",37.5187828,-121.933845
1367,"1828 Cameron Hills Ct, Fremont, CA 94539, USA",37.5189421,-121.9333783
1368,"3570 Campbell Ct, Fremont, CA 94536, USA",37.5640933,-122.0118406
1369,"3558 Campbell Ct, Fremont, CA 94536, USA",37.5642324,-122.0117518
1370,"3544 Campbell Ct, Fremont, CA 94536, USA",37.5643101,-122.0116186
1371,"145 Black Mountain Cir, Fremont, CA 94536, USA",37.5886707,-122.0017188
1373,"149 Black Mountain Cir, Fremont, CA 94536, USA",37.5888362,-122.001454
1374,"3711 Campbell Pl, Fremont, CA 94536, USA",37.5637149,-122.0129703
1375,"36691 Marlowe St, Fremont, CA 94536, USA",37.5637029,-122.0129957
1376,"3651 Campbell Ct, Fremont, CA 94536, USA",37.5640985,-122.0126908
1377,"300 Camphor Ave, Fremont, CA 94539, USA",37.4755425,-121.9189783
1378,"312 Camphor Ave, Fremont, CA 94539, USA",37.4755914,-121.9187979
1380,"35118 Campus Ct, Fremont, CA 94555, USA",37.544688,-122.0663732
1381,"7601 Dumbarton Cir, Fremont, CA 94555, USA",37.5459537,-122.0658158
1383,"4342 Calypso Terrace, Fremont, CA 94555, USA",37.5664309,-122.0369125
1384,"1342 Canal Terrace, Fremont, CA 94555, USA",37.566464,-122.0369183
1385,"4338 Calypso Terrace, Fremont, CA 94555, USA",37.5666255,-122.0366727
1386,"34813 Candice Ct, Fremont, CA 94555, USA",37.575683,-122.0307147
1388,"34812 Candice Ct, Fremont, CA 94555, USA",37.5759747,-122.0304927
1389,"4260 Canfield Dr, Fremont, CA 94536, USA",37.548421,-121.9961615
1391,"4222 Canfield Dr, Fremont, CA 94536, USA",37.5487891,-121.9958728
1392,"35212 Cano Ct, Fremont, CA 94536, USA",37.5678227,-122.0317201
1393,"35224 Cano Ct, Fremont, CA 94536, USA",37.5679314,-122.0314696
1395,"40352 Canoga St, Fremont, CA 94538, USA",37.542895,-121.9634345
1396,"3000 Baylis St, Fremont, CA 94538, USA",37.5430232,-121.9632998
1397,"2800 Baylis St, Fremont, CA 94538, USA",37.5431503,-121.9631887
1398,"40926 Cantare Pl, Fremont, CA 94539, USA",37.5448437,-121.9493009
1399,"40925 Cascado Pl, Fremont, CA 94539, USA",37.5449234,-121.9490257
1400,"40921 Cascado Pl, Fremont, CA 94539, USA",37.5450726,-121.9492527
1401,"3692 Sutton Loop, Fremont, CA 94536, USA",37.5581767,-121.9975927
1403,"3282 Canterbury Ct, Fremont, CA 94536, USA",37.5583627,-121.9970944
1404,"40924 Canto Pl, Fremont, CA 94539, USA",37.5458632,-121.947511
1406,"1000 Camero Way, Fremont, CA 94539, USA",37.5461281,-121.9473777
1407,"4794 Canvasback Common, Fremont, CA 94555, USA",37.5654773,-122.044207
1408,"4786 Canvasback Common, Fremont, CA 94555, USA",37.5655559,-122.0440245
1409,"4782 Canvasback Common, Fremont, CA 94555, USA",37.565569,-122.0439997
1410,"1081 Canyon Creek Terrace, Fremont, CA 94536, USA",37.5819048,-121.9615752
1412,"1093 Canyon Creek Terrace, Fremont, CA 94536, USA",37.5821295,-121.9615752
1413,"39441 Benavente Ave, Fremont, CA 94539, USA",37.5636557,-121.9531174
1416,"40835 Capa Dr, Fremont, CA 94539, USA",37.5466442,-121.949022
1418,"40843 Capa Dr, Fremont, CA 94539, USA",37.5466871,-121.9487553
1419,"4533 Capewood Terrace, Fremont, CA 94538, USA",37.5214818,-121.966842
1420,"4525 Capewood Terrace, Fremont, CA 94538, USA",37.5215696,-121.9667226
1422,"35964 Cabrillo Dr, Fremont, CA 94536, USA",37.5587397,-122.0279494
1423,"35957 Adobe Dr, Fremont, CA 94536, USA",37.5589446,-122.0277678
1425,"3423-3499 Capitol Ave, Fremont, CA 94538, USA",37.5510128,-121.9842128
1428,"2709 Capitola Terrace, Fremont, CA 94539, USA",37.4733858,-121.9020177
1431,"4972 Cappy Terrace, Fremont, CA 94555, USA",37.56502,-122.0487454
1432,"4960 Cappy Terrace, Fremont, CA 94555, USA",37.5650528,-122.0485618
1433,"4962 Cappy Terrace, Fremont, CA 94555, USA",37.5650611,-122.048526
1434,"6036 Capriana Common, Fremont, CA 94555, USA",37.55731979999999,-122.0616719
1436,"5999 Pompei Terrace, Fremont, CA 94555, USA",37.5575719,-122.0614751
1437,"5720 Caprice Common, Fremont, CA 94538, USA",37.5238953,-121.9860199
1438,"5741 Spry Common, Fremont, CA 94538, USA",37.5239223,-121.9859309
1439,"5660 Caprice Common, Fremont, CA 94538, USA",37.524113,-121.985785
1440,"33852 Capulet Cir, Fremont, CA 94555, USA",37.5698194,-122.0564241
1441,"33848 Capulet Cir, Fremont, CA 94555, USA",37.5698511,-122.0562915
1443,"33969 Capulet Cir, Fremont, CA 94555, USA",37.567262,-122.0548607
1445,"33973 Capulet Cir, Fremont, CA 94555, USA",37.567457,-122.0543575
1446,"37200 Paseo Padre Pkwy, Fremont, CA 94536, USA",37.5637385,-122.0044011
1447,"37200 Paseo Padre Pkwy building h, Fremont, CA 94536, USA",37.5637768,-122.0043694
1449,"3785 Cardinal Terrace, Fremont, CA 94555, USA",37.58050770000001,-122.0471347
1450,"3761 Cardinal Terrace, Fremont, CA 94555, USA",37.5806446,-122.0470992
1451,"3749 Cardinal Terrace, Fremont, CA 94555, USA",37.5807317,-122.0470131
1452,"34438 Care Terrace, Fremont, CA 94555, USA",37.5656941,-122.0479295
1453,"34464 Care Terrace, Fremont, CA 94555, USA",37.565659,-122.0478318
1455,"4414 Caren St, Fremont, CA 94538, USA",37.5301688,-121.9675014
1457,"4413 Caren St, Fremont, CA 94538, USA",37.5305255,-121.9671868
1458,"4005 Caribbean Common, Fremont, CA 94555, USA",37.5727314,-122.0374259
1459,"4012 Caribbean Common, Fremont, CA 94555, USA",37.5729055,-122.0372664
1461,"48576 Carlsbad Rd, Fremont, CA 94539, USA",37.46914,-121.914643
1463,"48555 Spokane Rd, Fremont, CA 94539, USA",37.46945729999999,-121.9143986
1464,"40453 Carmelita Ct, Fremont, CA 94539, USA",37.5539797,-121.9491865
1466,"40482 Carmelita Ct, Fremont, CA 94539, USA",37.5542187,-121.9488863
1467,"40496 Carmelita Ct, Fremont, CA 94539, USA",37.5540343,-121.9485269
1468,"349 Carmelita Pl, Fremont, CA 94539, USA",37.5540271,-121.9485339
1469,"325 Carmelita Pl, Fremont, CA 94539, USA",37.5542034,-121.9483124
1470,"41514 Carmen St, Fremont, CA 94539, USA",37.5363026,-121.9495118
1472,"41515 Denise St, Fremont, CA 94539, USA",37.5365459,-121.9493275
1473,"35983 Carnation Way, Fremont, CA 94536, USA",37.5788386,-122.0008255
1475,"35966 Carnation Way, Fremont, CA 94536, USA",37.5793003,-122.0006405
1476,"4196 Carol Ave, Fremont, CA 94538, USA",37.5273685,-121.9615062
1478,"4175 Carol Ave, Fremont, CA 94538, USA",37.5277751,-121.9612368
1479,"41663 Carol Common, Fremont, CA 94538, USA",37.5286963,-121.953999
1480,"41645 Carol Common, Fremont, CA 94538, USA",37.5287458,-121.9540212
1482,"41600 Carol Terrace, Fremont, CA 94538, USA",37.5287241,-121.9542847
